t,tr_nll,st_nll
285001,1.407857780265808,0.8852884107589721
285101,1.409438307285309,0.8800030502319336
285201,1.4351262985229492,0.875815358543396
285301,1.2505412744522095,0.8710678750991822
285401,1.2702957238197328,0.867561063861847
285501,1.2762283882141112,0.866021731376648
285601,1.3233834572792054,0.8650961488723755
285701,1.367855863380432,0.8655835327148438
285801,1.430877924823761,0.8649917699813843
285901,1.3670981775283813,0.8651866201400756
286001,1.3943807193756104,0.8677512491226196
286101,1.3248646908760071,0.8701706466674805
286201,1.2022052042007447,0.873300590801239
286301,1.2564863723754882,0.8761782466888428
286401,1.2905490394592285,0.8785775621414185
286501,1.2624945103645324,0.8810810300827027
286601,1.2639432684898377,0.883071635055542
286701,1.234064368247986,0.8840625389099122
286801,1.2191874731063843,0.8820555716514588
286901,1.1895030927658081,0.8796379586219788
287001,1.2169236549377442,0.8750564067840576
287101,1.1927534032821656,0.8694430709838867
287201,1.2209979513168334,0.8640906687736511
287301,1.2181353751182555,0.8595357894897461
287401,1.1756780536651612,0.8545619247436523
287501,1.1522991792678834,0.8498996832847595
287601,1.2978459228515624,0.8443401562690734
287701,1.313259048652649,0.8377381326675415
287801,1.2514780099868774,0.832238314151764
287901,1.4138543828964234,0.8278368806838989
288001,1.4163961260795592,0.8256382083892823
288101,1.3088330407142639,0.8247010293006897
288201,1.2755177253723144,0.824189221572876
288301,1.2546945582389832,0.8219852414131165
288401,1.2871809547424315,0.8208633003234863
288501,1.2894118928909302,0.8182928624153137
288601,1.2575930870056153,0.8162721500396729
288701,1.262065629386902,0.8138784999847413
288801,1.3061014619827271,0.8122616729736328
288901,1.365782846546173,0.8113977059364319
289001,1.4329706043243409,0.8114462549209595
289101,1.3522418157577514,0.80994937915802
289201,1.3459819124221801,0.807250269317627
289301,1.3473756400108337,0.8042237224578858
289401,1.3577417577743531,0.8011219808578491
289501,1.408068311882019,0.7984608261108398
289601,1.4097128364562987,0.7951867257118225
289701,1.356205091190338,0.7909177951812744
289801,1.477792558670044,0.7851145254135132
289901,1.462477950668335,0.7791337171554565
290001,1.4355688652038574,0.7737454311370849
290101,1.4876245296478272,0.7696135499954223
290201,1.5954820846557618,0.764693347454071
290301,1.3565707290649414,0.7608296390533448
290401,1.2615731908798218,0.7574009249687195
290501,1.3287549649238586,0.7555525184631348
290601,1.1883494951248168,0.755655282497406
290701,1.164814924812317,0.7569049039840698
290801,1.1588837491989137,0.7579380633354187
290901,1.2537068747520448,0.7599994697570801
291001,1.119534045791626,0.7631844342231751
291101,1.0923624315261842,0.7654775107383728
291201,1.1351419464111328,0.77111852684021
291301,1.1743557025909424,0.7803937281608582
291401,1.164412981414795,0.7892194200515747
291501,1.170363842010498,0.7984888473510742
291601,1.1785705726623534,0.8054046149253845
291701,1.2369664371490479,0.8124093070030213
291801,1.2096146158218384,0.8182806155204773
291901,1.246580995941162,0.8247672011375428
292001,1.2594806230545044,0.8306891098022461
292101,1.2768025051116942,0.8350790053367615
292201,1.222811678314209,0.8393272581100464
292301,1.2582521055221558,0.8381661071777343
292401,1.2676681335449218,0.8338295091629029
292501,1.3237582600593567,0.82697614736557
292601,1.3412726961135863,0.8213619225502015
292701,1.403838098526001,0.817169387435913
292801,1.4242667861938476,0.8168359340667725
292901,1.3872198841094971,0.8186929222106933
293001,1.3857658834457398,0.8198556230545044
293101,1.3596400923728942,0.8211627410888672
293201,1.319306931591034,0.8229486521720886
293301,1.3351536231040955,0.8251085078239441
293401,1.3333440264701844,0.8279139923095703
293501,1.307551877784729,0.8296979341506958
293601,1.286431608581543,0.8323388203620911
293701,1.2925416650772095,0.8334764131546021
293801,1.2555293863296508,0.8336083074569702
293901,1.2529388679504394,0.8333341839790345
294001,1.2872570066452027,0.8338361946105957
294101,1.268845986366272,0.8345334389686584
294201,1.282170866394043,0.8349091730117798
294301,1.2518600483894349,0.8333025632858276
294401,1.4324745445251466,0.8301725903511047
294501,1.2292806848526001,0.8259942554473877
294601,1.2472825635910034,0.8213266074180603
294701,1.2409464162826538,0.8175000019073486
294801,1.2490129024505616,0.8166500986099243
294901,1.0284623487472535,0.816729923248291
295001,1.02783625831604,0.8175206697463989
295101,1.022570094680786,0.8192279664993286
295201,1.0957367855072022,0.8212448219299316
295301,1.0866991996765136,0.824802802658081
295401,1.113723471069336,0.8262230657577515
295501,1.2027248601913452,0.8298283508300781
295601,1.222893886566162,0.8380316217422485
295701,1.2248557147979737,0.8487343910217285
295801,1.2612194700241088,0.8599074962615967
295901,1.2266209617614745,0.8708056858062744
296001,1.2396535091400147,0.8825124134063721
296101,1.2481819774627685,0.894631893825531
296201,1.215271817779541,0.9027129983901978
296301,1.2152070350646973,0.9090624578475952
296401,1.2779883346557617,0.9156114866256714
296501,1.314836152076721,0.9231871716499329
296601,1.2885189184188843,0.9277912744522094
296701,1.282774531364441,0.9310597015380859
296801,1.2709109975814818,0.9359696989059448
296901,1.1952537694931031,0.9390942661285401
297001,1.1690101388931275,0.9410474399566651
297101,1.2291795734405517,0.9466804567337036
297201,1.2667998529434203,0.9504164161682129
297301,1.2254498348236085,0.9515324638366699
297401,1.2376336822509766,0.9492133266448974
297501,1.1909480972290039,0.9432244047164917
297601,1.169179218864441,0.9349010663986206
297701,1.1722426670074464,0.9236980537414551
297801,1.2170153230667113,0.9107514440536499
297901,1.3209222230911255,0.8971133403778077
298001,1.3282207048416137,0.8831891469955444
298101,1.4353129760742187,0.8679782074928284
298201,1.853626198196411,0.8550944116592407
298301,1.3175086025238036,0.8425949825286865
298401,1.2966698398590089,0.8362341812133789
298501,1.4862743724822998,0.8366985595703125
298601,1.3476100341796875,0.8438816984176636
298701,1.277352867126465,0.8548281949996949
298801,1.2839737594604492,0.861291718673706
298901,1.2844636320114136,0.8691491374969482
299001,1.2834589059829713,0.8747693759918213
299101,1.2478046039581299,0.8790967293739319
299201,1.2487263374328614,0.8836755297660828
299301,1.2626701391220092,0.8850494704246521
299401,1.2203161273956298,0.8866474058151245
299501,1.2224963342666626,0.8869527770996094
299601,1.254190036201477,0.8854894347190857
299701,1.9008457000732422,0.8828533155441284
299801,1.2694455810546874,0.8794171135902404
299901,1.313472069454193,0.8744229736328125
300001,1.3294926763534547,0.8699567299842834
300101,1.3771336117744446,0.8673623183250427
300201,1.3779265166282655,0.866305446434021
300301,1.4165196989059448,0.8687201498031616
300401,1.429152408504486,0.8723353071212768
300501,1.4551593037605286,0.8753458759307862
300601,1.4206071203231811,0.8798325799942016
300701,1.1651464738845825,0.8844312324523925
300801,1.2064356702804566,0.8876825328826904
300901,1.138594207763672,0.8916299034118652
301001,1.1494710565567017,0.8952200380325317
301101,1.2247907440185546,0.9032179859161377
301201,1.2000052019119263,0.9184581802368164
301301,1.2308453725814819,0.9325923227310181
301401,1.2601602407455443,0.9452226139068604
301501,1.2395948650360107,0.9553082252502442
301601,1.2177436977386475,0.9636275091171265
301701,1.3322561767578125,0.9718855476379394
301801,1.4036719161987306,0.9791271465301513
301901,1.363192081451416,0.9873896968841552
302001,1.3600514486312867,1.001424393081665
302101,1.360810179901123,1.0134637783050537
302201,1.2419118026733398,1.025011037826538
302301,1.337942449569702,1.0325100673675538
302401,1.3526340167999267,1.0409849872589112
302501,1.3475676259994507,1.0467920265197754
302601,1.3753190731048583,1.0496896659851074
302701,1.2094322311401366,1.0498051496505738
302801,1.208310048866272,1.0497921787261963
302901,1.2240265972137452,1.050546826171875
303001,1.188260684967041,1.0506375324249269
303101,1.2534317024230957,1.0491984460830688
303201,1.2715880767822265,1.045496943473816
303301,1.25517086353302,1.0398086029052733
303401,1.2528705039978028,1.033280054473877
303501,1.2556913608551026,1.023826021194458
303601,1.3693230447769165,1.01579561958313
303701,1.292385631942749,1.003139048576355
303801,1.2791918380737304,0.9914872257232666
303901,1.261067296218872,0.979794314956665
304001,1.269375001525879,0.9687770349502564
304101,1.2890085803985596,0.9572721725463867
304201,1.2756194190979004,0.9478370470046997
304301,1.2879623332977295,0.9403450012207031
304401,1.2708770919799806,0.9324970352172851
304501,1.268788426208496,0.9247351619720459
304601,1.2960875741958617,0.9190461322784423
304701,1.266919863128662,0.9125822959899902
304801,1.297621234512329,0.906383879852295
304901,1.277959460067749,0.902583424949646
305001,1.2593749423980714,0.9017606775283813
305101,1.2704575923919679,0.9001914771080017
305201,1.2379206661224365,0.8977347049713135
305301,1.2332714321136475,0.8942019008636475
305401,1.2458377988815308,0.8889201900482178
305501,1.2939728982925416,0.888553747177124
305601,1.265090502166748,0.8894658222198486
305701,1.276472479057312,0.8931714912414551
305801,1.2713201066970825,0.8980318439483642
305901,1.2683224239349364,0.9032677509307862
306001,1.4029770538330077,0.906375065612793
306101,1.2905342096328736,0.9078207006454467
306201,1.3068619846343994,0.9069006587982178
306301,1.319135577583313,0.9053776878356934
306401,1.2043707313537597,0.9073113739013672
306501,1.187303743171692,0.9107395523071289
306601,1.163003643798828,0.9152054927825928
306701,1.1640139560699463,0.9240894802093506
306801,1.1780449285507202,0.9370264186859131
306901,1.1782584268569947,0.9485616775512695
307001,1.1740093084335328,0.9583570541381836
307101,1.2066710124969482,0.967286075592041
307201,1.2413501968383789,0.973930814743042
307301,1.2457814748764038,0.9781800624847412
307401,1.2375827133178712,0.9800880657196045
307501,1.2375372087478638,0.980639546585083
307601,1.2596602355957032,0.9790656213760376
307701,1.2519238983154297,0.9791706510543823
307801,1.2336996896743775,0.9791408782958985
307901,1.2674841232299805,0.976131598854065
308001,1.2759248964309693,0.972928914642334
308101,1.2837290525436402,0.9704041452407837
308201,1.275120019721985,0.9664827072143555
308301,1.2662629837036132,0.9606246992111206
308401,1.3822260772705077,0.9551010581970215
308501,1.3044659091949462,0.9486899633407593
308601,1.4016646516799927,0.9430134019851685
308701,1.4874177337646484,0.9383496786117553
308801,1.4755255577087403,0.9350436555862427
308901,1.5134492359161378,0.9318065668106079
309001,1.4846274055480957,0.9290510511398316
309101,1.4324359462738037,0.9259995519638061
309201,1.4362138650894165,0.921602202796936
309301,1.4543516626358033,0.9185862316131592
309401,1.4691233051300048,0.915101519203186
309501,1.406446039199829,0.9096187618255616
309601,1.4686148231506349,0.9030891130447388
309701,1.633797080230713,0.8972932209014892
309801,1.6253339014053345,0.8918018323898316
309901,1.3331426918029785,0.8873099447250367
310001,1.337187364768982,0.882373649597168
310101,1.3477357347488403,0.8790393810272217
310201,1.32703272190094,0.8788876073837281
310301,1.3267038345336915,0.8780453977584839
310401,1.339157785987854,0.877294645690918
310501,1.349864608001709,0.8754971145629883
310601,1.345892406463623,0.8745674522399902
310701,1.3851961814880371,0.873551445198059
310801,1.3799564262390136,0.8734625137329102
310901,1.4341289413452147,0.8754671199798584
311001,1.5755616004943849,0.8790085414886475
311101,1.816216075515747,0.8844829084396363
311201,1.817107173538208,0.8890135257720947
311301,1.1714664657592773,0.8945309810638428
311401,1.1845063892364502,0.900056632232666
311501,1.196467255783081,0.9078587675094605
311601,1.1926423889160156,0.9188089420318604
311701,1.1694364307403564,0.9341488014221191
311801,1.1990226093292236,0.9497845315933228
311901,1.1972010791778565,0.9664206439971924
312001,1.2188221199035645,0.9815821256637574
312101,1.2231266035079955,0.9939626098632812
312201,1.2337805799484254,1.0033427387237548
312301,1.2117451160430908,1.0100541290283203
312401,1.2256871299743652,1.0164149827957154
312501,1.2133399436950683,1.0206767707824707
312601,1.2040028663635254,1.0224160945892333
312701,1.1786792610168457,1.021992593383789
312801,1.22611516456604,1.01951898021698
312901,1.2813998315811157,1.0149283903121948
313001,1.274341177368164,1.0113024131774901
313101,1.1965410808563233,1.006518914604187
313201,1.2175850433349609,1.0018536531448363
313301,1.2184090671539307,0.9969885307312012
313401,1.2853203828811646,0.99080263671875
313501,1.258885260772705,0.9829682462692261
313601,1.2643656507492065,0.9739466388702392
313701,1.2687832992553711,0.9659803779602051
313801,1.3328840026855469,0.9576637014389038
313901,1.358768962097168,0.9487258419036865
314001,1.3692946268081665,0.9397240295410156
314101,1.4005146186828614,0.9308308650970459
314201,1.4386910610198975,0.9229914260864258
314301,1.4107861389160157,0.9147007259368897
314401,1.4144144813537598,0.9086745502471923
314501,1.4356597568511962,0.9027434043884277
314601,1.4158465475082398,0.8986092149734497
314701,1.397659136390686,0.8938446096420288
314801,1.4168795125961304,0.8902805053710937
314901,1.4200198429107667,0.8878779296875
315001,1.4537453805923461,0.8847887294769287
315101,1.4771771259307862,0.8823592048645019
315201,1.4636417936325072,0.8813801099777222
315301,1.4776442478179932,0.8807845907211304
315401,1.4981466442108153,0.8810279062271118
315501,1.425191199684143,0.8826271451950073
315601,1.4171420680999756,0.8855893898010254
315701,1.3649064121246337,0.8887585922241211
315801,1.6137325727462768,0.892694304561615
315901,1.451162416267395,0.8955860600471497
316001,1.4503725471496582,0.8989720039367676
316101,1.694238369178772,0.9019951940536499
316201,1.665669945526123,0.9060294190406799
316301,1.6463482032775878,0.9106107671737671
316401,1.6162343530654908,0.914160311794281
316501,1.6253768508911133,0.9183153274536133
316601,1.179953992652893,0.9273080630302429
316701,1.1878500284194946,0.937873819732666
316801,1.2154181667327881,0.9520498050689697
316901,1.1854422866821288,0.9660689575195313
317001,1.1842457860946656,0.9821313758850098
317101,1.1602469369888306,0.9954589324951172
317201,1.1381623390197755,1.0081613422393798
317301,1.1278906152725219,1.0183968536376953
317401,1.1401267795562744,1.0260691074371338
317501,1.1420174364089966,1.0325097240447998
317601,1.1432058828353882,1.033915700340271
317701,1.1152474082946777,1.0334955472946168
317801,1.136719200897217,1.0281769958496094
317901,1.1652536573410035,1.0183278968811036
318001,1.205641468811035,1.0079029026031494
318101,1.1659446367263795,0.9970485492706299
318201,1.1619850028991698,0.9844758535385132
318301,1.188652020263672,0.9710222026824952
318401,1.1816578685760497,0.957120983505249
318501,1.1833045431137086,0.9429680063247681
318601,1.2186064796447753,0.9309059177398682
318701,1.205565061569214,0.9197219501495362
318801,1.1909604223251342,0.908592269706726
318901,1.2345888195037842,0.8982824775695801
319001,1.212099248123169,0.8902659945487976
319101,1.2152880710601808,0.8823224228858948
319201,1.220207032775879,0.8764918163299561
319301,1.2109055910110473,0.8702239753723144
319401,1.2411479427337646,0.8648324611663818
319501,1.247542538833618,0.8604236943244934
319601,1.3153125129699708,0.8573102350234986
319701,1.2911939447402954,0.8557944392204284
319801,1.3460850025177002,0.8576308423042297
319901,1.5357424026489257,0.8595261150360107
320001,1.3087430292129516,0.8624154670715332
320101,1.3364540746688842,0.864156775856018
320201,1.3213829328536988,0.8647458086967468
320301,1.3562900037765504,0.8653953819274902
320401,1.3544329135894775,0.8641067346572876
320501,1.3287235599517822,0.8615185279846191
320601,1.361998551940918,0.8603158508300781
320701,1.4585514833450317,0.8596813946723938
320801,1.3359899280548095,0.8598469011306763
320901,1.2664062217712402,0.8605944516181946
321001,1.2861928314208984,0.8607826311111451
321101,1.276306499671936,0.8602707759857178
321201,1.3151902498245238,0.8597039510726928
321301,1.2524567287445068,0.8582987586975097
321401,1.2716634452819824,0.856466213798523
321501,1.2691791217803956,0.8540551059722901
321601,1.3026382755279542,0.8528487937927246
321701,1.3983951620101929,0.8525692785263062
321801,1.484417700099945,0.851970516204834
321901,1.4820671416282654,0.8501308639526367
322001,1.566602991962433,0.8518504439353943
322101,1.5588376948356628,0.8539277535438538
322201,1.6295625852584839,0.8542724117279052
322301,1.6835088764190673,0.852750146484375
322401,1.5453098524093627,0.8490851643562317
322501,1.5894301078796387,0.8463976017951965
322601,1.751521589279175,0.8438664252281189
322701,1.829025005531311,0.8424936919212341
322801,1.7578325298309325,0.8424382242202759
322901,1.712789977169037,0.8417650045394898
323001,1.7691713395118713,0.8424463817596436
323101,2.0188253997802734,0.8430042011260986
323201,1.8821613920211793,0.8449021778106689
323301,1.8886900646209717,0.8454889039993286
323401,1.8732882388114929,0.8458249488830566
323501,1.894854252052307,0.8458051403999328
323601,2.0246482528686522,0.8458973796844482
323701,1.9832752189636231,0.8458929279327393
323801,1.547072388267517,0.8508064917564392
323901,1.6329587013244629,0.8571323133468628
324001,1.6613715593338012,0.8659765943527221
324101,1.6224661765098571,0.8791242163658142
324201,1.577567648601532,0.8936961078643799
324301,1.6394935463905334,0.9095884189605713
324401,1.2697900356292724,0.930348528289795
324501,1.2737651735305786,0.9516663105010986
324601,1.2666544162750244,0.9702686218261719
324701,1.286724079322815,0.9851348709106446
324801,1.3060148948669434,1.000479874610901
324901,1.3366957023620605,1.011727647972107
325001,1.369183713912964,1.0199041463851928
325101,1.387066716003418,1.0271591581344603
325201,1.3850476066589354,1.0331116325378418
325301,1.3636668842315673,1.0365464220046996
325401,1.3969221858978271,1.0383460109710694
325501,1.3853551725387574,1.0379028461456299
325601,1.3625784503936769,1.0366039402008056
325701,1.350852769088745,1.0350333644866943
325801,1.3675258586883545,1.033272738647461
325901,1.4671394006729126,1.0314021564483642
326001,1.3791794437408447,1.0294434396743775
326101,1.3756533401489257,1.0266926670074463
326201,1.4417137582778932,1.0246583835601806
326301,1.4364006580352784,1.0234482284545898
326401,1.4479846033096313,1.0217741241455078
326501,1.3787628414154052,1.0194008674621582
326601,1.3288417442321778,1.0178740571975708
326701,1.3222249744415284,1.0165866563796997
326801,1.3982665981292726,1.01474806804657
326901,1.395862900161743,1.011547646713257
327001,1.4744896738052369,1.0074073944091797
327101,1.4503108863830567,1.0034399824142457
327201,1.5499276163101197,1.0004313735961914
327301,1.5288398651123047,0.9982149932861328
327401,1.564562001800537,0.9958426528930664
327501,1.6210242858886719,0.992350389289856
327601,1.6292272436141968,0.9880586883544922
327701,1.7181040702819825,0.9847423458099365
327801,1.6016976610183715,0.9825670612335206
327901,1.4823352312088012,0.9811344226837159
328001,1.5345389789581299,0.9796541366577148
328101,1.5449181896209716,0.9796059852600097
328201,1.4311804267883301,0.9798293312072754
328301,1.432896026992798,0.9802997295379638
328401,1.4269085781097413,0.9784229034423828
328501,1.4417000484466553,0.9740827152252197
328601,1.4464911769866944,0.9681529819488526
328701,1.4402512283325195,0.960335592842102
328801,1.4494667732238768,0.9541365299224853
328901,1.4598982564926148,0.9478014434814453
329001,1.4466567035675049,0.9402208921432496
329101,1.4572793460845948,0.9337166568756103
329201,1.4462887676239014,0.9267471042633056
329301,1.461562147140503,0.9189963680267333
329401,1.4624369441986085,0.9115372734069824
329501,1.5000539260864258,0.9066188062667847
329601,1.350056396484375,0.9024648798942566
329701,1.5048322765350342,0.8983742132186889
329801,1.4675020513534547,0.8942933190345764
329901,1.5873405185699463,0.8911220489501953
330001,1.5021631414413452,0.8879760126113891
330101,1.5143690174102784,0.8877767592430115
330201,1.5114770462036133,0.8885007389068603
330301,1.5145715759277343,0.8894815530776977
330401,1.5144806753158568,0.8910319091796876
330501,1.5119345394134522,0.8930866600036621
330601,1.5417111709594726,0.894830711555481
330701,1.726236344718933,0.8968692626953125
330801,1.7229214031219482,0.8976882716178894
330901,1.7529564363479615,0.8964945481300354
331001,1.6740093027114868,0.8932707159996033
331101,1.6900939146041871,0.8892442605018616
331201,1.7560554132461548,0.8845214239120484
331301,1.5980143942832947,0.8779781559944153
331401,1.7187151017189026,0.8704619487762452
331501,1.7232479361534119,0.862837783241272
331601,1.6849059564590454,0.8539249634742737
331701,1.2809953948974608,0.8476823958396912
331801,1.327713998413086,0.844958737373352
331901,1.3544764982223512,0.8436666421890259
332001,1.361416395187378,0.8495277942657471
332101,1.3859774782180787,0.8572031436920166
332201,1.378449220275879,0.8694757742881775
332301,1.4073569301605224,0.886906014251709
332401,1.4387381551742553,0.9051320701599121
332501,1.6099509294509888,0.9237693588256836
332601,1.668749589920044,0.9391287155151368
332701,1.72742830657959,0.9541901407241822
332801,1.6441025136947631,0.9667238611221314
332901,1.618476668548584,0.9792819774627686
333001,1.7236776096343993,0.9900355501174927
333101,1.714135120010376,1.0015748836517333
333201,1.6287341342926025,1.0123818031311036
333301,1.642179316329956,1.0210576229095458
333401,1.6422930522918702,1.029018478012085
333501,1.5414900722503662,1.0338222267150878
333601,1.5357354393005371,1.0365540588378905
333701,1.5671961811065673,1.0383068870544434
333801,1.583698797607422,1.0373945030212401
333901,1.6262475839614867,1.033307869720459
334001,1.6240293277740478,1.0280314849853516
334101,1.6311866228103638,1.0210227184295655
334201,1.676072478866577,1.0116760795593263
334301,1.7556108295440673,1.0010481548309327
334401,1.7739256374359131,0.9915828535079956
334501,1.8131578603744507,0.984042420578003
334601,1.753722379875183,0.9762894054412842
334701,1.5661699644088745,0.9711863306045532
334801,1.5988157676696777,0.9665707492828369
334901,1.6327878253936767,0.9625654947280884
335001,1.306825929069519,0.9609549770355225
335101,1.3291543521881104,0.9586828609466552
335201,1.460974956893921,0.9571276021957398
335301,1.4680844484329223,0.9561470603942871
335401,1.4271814086914063,0.9579152170181274
335501,1.4441681667327881,0.9616838905334473
335601,1.5369805465698243,0.9684575969696045
335701,1.4958619367599488,0.9764268579483032
335801,1.4669745666503906,0.9833156112670899
335901,1.4765627285003662,0.9898752599716186
336001,1.5492998237609863,0.9952596979141235
336101,1.5194917348861694,0.9979840492248535
336201,1.7185765201568604,0.9990898902893066
336301,1.7523276233673095,1.0005519763946533
336401,1.8051402553558349,0.9991380348205566
336501,1.8214681575775147,0.9988311294555664
336601,1.90218515625,0.9981954524993897
336701,1.9347314300537108,0.9974672355651856
336801,1.6352628910064697,0.9977356716156006
336901,1.3961792114257812,0.998591194152832
337001,1.3014868785858154,1.004248003768921
337101,1.3857264905929565,1.0117558280944825
337201,1.2953676273345947,1.0185808166503907
337301,1.349633330154419,1.02415142993927
337401,1.3469577962875365,1.0302140438079834
337501,1.335957502746582,1.0368068819046021
337601,1.341647983932495,1.0415424224853516
337701,1.3293777252197265,1.0434930751800537
337801,1.4841755390167237,1.0428337825775147
337901,1.361632361984253,1.0395906074523926
338001,1.3651974151611328,1.033184596633911
338101,1.3723177364349366,1.024300223350525
338201,1.4406151794433595,1.0131092567443847
338301,1.4379891014099122,1.0029649917602539
338401,1.418648984146118,0.991259086227417
338501,1.435756842803955,0.9796021114349365
338601,1.4161346866607667,0.9674820674896241
338701,1.3606778520584106,0.9558675939559936
338801,1.3749480102539062,0.9468523933410644
338901,1.410976812171936,0.9380871467590332
339001,1.4381731014251709,0.9306503662109376
339101,1.5140485107421875,0.9256791938781739
339201,1.5012003032684327,0.9217738401412964
339301,1.538519024848938,0.9235647035598755
339401,1.5050594789505005,0.9257612419128418
339501,1.5005160232543946,0.9290224906921387
339601,1.5135308122634887,0.9331071624755859
339701,1.554776607131958,0.9377455539703369
339801,1.563320493888855,0.9439403268814087
339901,1.6972943916320802,0.9505778242111206
340001,1.6828162040710448,0.9570562026977539
340101,1.686081021118164,0.9660345165252685
340201,1.7382193992614745,0.9752658769607544
340301,1.6528344121932983,0.9836467567443847
340401,1.408516486930847,0.9909646026611328
340501,1.3760754770278931,0.9993619354248047
340601,1.3654187782287597,1.0069246011734008
340701,1.3920708225250245,1.0145521961212158
340801,1.3896372074127197,1.0209101264953613
340901,1.3837040618896483,1.0231626552581787
341001,1.3862815038681031,1.0252089694976807
341101,1.273799158859253,1.0250916189193726
341201,1.4888229316711425,1.0248843114852906
341301,1.4613669151306152,1.0221480545043946
341401,1.3319009544372558,1.0180726085662841
341501,1.3284369888305665,1.0128662618637085
341601,1.3370845489501952,1.00647955493927
341701,1.3482202882766723,0.9982598323822022
341801,1.418603847885132,0.9851881290435791
341901,1.4091319061279297,0.975312047958374
342001,1.4314030550003052,0.9657720413208007
342101,1.386632204246521,0.9559785873413086
342201,1.3720689594268798,0.9495569650650024
342301,1.4546262378692627,0.9451171468734741
342401,1.4283328483581543,0.9435906902313232
342501,1.4501112571716308,0.9427901668548584
342601,1.458535612487793,0.9423611547470093
342701,1.5350012546539307,0.9432685647964477
342801,1.5639963661193848,0.9449788034439087
342901,1.3870151313781738,0.9462882272720337
343001,1.3634095203399659,0.9496530330657958
343101,1.3831309867858887,0.9535344358444214
343201,1.5153905490875244,0.9574789318084717
343301,1.4888523136138916,0.9621732948303222
343401,1.466840704345703,0.9669826951980591
343501,1.4968723714828491,0.969377746963501
343601,1.5989963321685792,0.9691933010101318
343701,1.5938729566574097,0.9673189529418945
343801,1.6066804168701172,0.9620116779327392
343901,1.6245935432434082,0.954469709968567
344001,1.6190265745162964,0.9478749431610107
344101,1.5966088033676147,0.9393261199951172
344201,1.6722304664611816,0.9307806840896606
344301,1.765145913887024,0.9233745594024658
344401,1.7911564222335816,0.9161365846633911
344501,1.7514378826141357,0.9101060029983521
344601,1.714786887550354,0.9024819723129273
344701,1.7030662916183472,0.8956884386062622
344801,1.893094926261902,0.8916916996002198
344901,1.7494509994506835,0.8898363254547119
345001,1.8864852432250976,0.8919743915557862
345101,1.7341653490066529,0.8955557361602783
345201,1.7319217136383056,0.9006507600784301
345301,1.7293510707855224,0.9059643089294434
345401,1.8533149291992188,0.911470044708252
345501,1.8441265323638916,0.9174107862472534
345601,1.8281378093719483,0.9243809661865234
345701,1.9289797607421875,0.9305743644714356
345801,1.840794974899292,0.9365625545501709
345901,1.8020845779418946,0.9417586269378662
346001,1.8285352470397949,0.946658156967163
346101,1.8262691612243653,0.9512551452636718
346201,1.8496765625,0.9531842126846314
346301,1.86044820022583,0.9522463188171387
346401,1.880216711807251,0.9500356735229493
346501,1.869493189239502,0.9462159036636353
346601,1.7382353231430054,0.940679052734375
346701,1.7681420726776123,0.9357189311981201
346801,1.7251944114685058,0.9302098300933838
346901,1.720635848236084,0.9250926866531372
347001,1.7259904735565186,0.9190432327270508
347101,1.741383835029602,0.9131079572677613
347201,1.8003912887573241,0.906724577331543
347301,1.7974849014282226,0.9008988042831421
347401,1.7138060049057007,0.8946725311279297
347501,1.8251539974212647,0.8896842239379883
347601,1.8475445053100585,0.8851808004379272
347701,1.8497420097351074,0.88317119140625
347801,1.43559797706604,0.8849964344024658
347901,1.4230293420791627,0.8943548614501953
348001,1.465594217300415,0.9070163532257081
348101,1.4187017984390258,0.9255701992034913
348201,1.4471451433181763,0.9510498792648315
348301,1.4285429927825928,0.9745812194824218
348401,1.4922784879684448,0.9976463392257691
348501,1.3165005878448486,1.0181882669448852
348601,1.3573065196990968,1.0361140655517578
348701,1.363334880065918,1.0484952989578247
348801,1.3308066692352294,1.0553021183013915
348901,1.3719158809661864,1.0564941585540772
349001,1.4179668006896973,1.055575411605835
349101,1.4458641038894653,1.0498812673568725
349201,1.452877103805542,1.0412334476470948
349301,1.4208855997085572,1.0296001457214357
349401,1.4231779174804688,1.0166126195907592
349501,1.4565316205978394,1.0059347129821776
349601,1.4708108018875121,0.9937462982177734
349701,1.5268194831848145,0.9827191844940185
349801,1.4763844118118286,0.9744480627059936
349901,1.5641231260299682,0.9716414024353027
350001,1.5588781847000122,0.9709916454315185
350101,1.6156309577941894,0.9714917987823486
350201,1.6067765506744385,0.9719925550460815
350301,1.3633124691009522,0.9719692153930664
350401,1.4407382608413697,0.971519379234314
350501,1.4563607681274413,0.973573085975647
350601,1.6015968112945556,0.976468825340271
350701,1.6612732383728028,0.9815728759765625
350801,1.7734325382232665,0.9902352718353271
350901,1.7196831254959106,1.0001029022216796
351001,1.7638692066192627,1.0108798810958863
351101,1.9743514629364014,1.019904165649414
351201,1.9965663494110106,1.0264267126083375
351301,1.9314488742828368,1.0336362380981445
351401,2.033510922241211,1.039447914123535
351501,1.972502342224121,1.044936658859253
351601,1.4577964590072632,1.047453708076477
351701,1.4740648067474365,1.048746812438965
351801,1.4672364543914795,1.0472130241394042
351901,1.4976823692321777,1.043785686302185
352001,1.5857487949371338,1.0383699943542481
352101,1.5901051670074462,1.0321793922424316
352201,1.5626080894470216,1.0253321117401124
352301,1.5795789207458497,1.016855353164673
352401,1.5664861312866212,1.0080676219940186
352501,1.6967635501861573,0.9993272693634033
352601,1.669719624900818,0.9925680095672608
352701,1.6279964975357055,0.9873131649017334
