t,tr_nll_val,tr_acc_val,tr_nll_train,tr_acc_train,iterations,H,B,tau,batch_size,N,tr_poly_a,tr_poly_gamma,tr_poly_b,output_dir,final_error_rate_pct
39301,1.0111883287882901,0.9733,5.364403321550526e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
39401,1.0336555949359065,0.9703,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
39501,1.1068898135473002,0.9712,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
39601,1.0596586018561767,0.9723,0.000365676183719188,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
39701,1.0416301187848518,0.972,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
39801,1.1182336647477211,0.9693,4.76837058727142e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
39901,1.1604859095541467,0.9686,3.57627816249817e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40001,1.1486418303935388,0.9705,1.07287817741053e-07,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40101,1.0742844854466005,0.9717,3.57627816249817e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40201,1.1284635458368069,0.9708,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40301,1.1525309359509581,0.9681,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40401,1.2111410290833189,0.9689,1.119927765103057e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40501,1.3051714490545103,0.9686,0.0017812353326007724,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40601,1.1361644993534314,0.9716,9.53673851000758e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40701,1.2078440756106656,0.9697,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40801,1.3390579274464034,0.9666,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
40901,1.1310076388626864,0.9706,1.19209286886246e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41001,1.2097834629078335,0.9711,7.98699417714488e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41101,1.260347703724165,0.9716,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41201,1.2142809506896615,0.9675,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41301,1.1696444547614162,0.9701,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41401,1.3264460043865018,0.9684,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41501,1.2781695241667417,0.9692,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41601,1.237447422413883,0.9713,0.0003190155839547515,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41701,1.2177798822039663,0.9701,4.76837058727142e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41801,1.2534594670004262,0.968,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
41901,1.328209362543492,0.9689,1.19209286886246e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42001,1.252961111298056,0.9698,2.3660395527258515e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42101,1.2236685240329397,0.9692,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42201,1.146515949967956,0.9712,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42301,1.2311734785789825,0.9703,1.4339848348754458e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42401,1.2965706015971699,0.9674,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42501,1.22502814952547,0.9687,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42601,1.1385065218523156,0.9707,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42701,1.2755857628295646,0.9683,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42801,1.050107419581047,0.9707,2.8066559025319293e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
42901,1.0729843918973752,0.9703,1.430501299637399e-07,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43001,1.2044296841532853,0.9685,1.4763895705982577e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43101,1.117296588189622,0.9709,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43201,1.215646485697369,0.9709,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43301,1.2202345280774622,0.9711,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43401,1.1502268508318796,0.9733,1.1223440196772572e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43501,1.2732528315718523,0.9692,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43601,1.155223549968449,0.9726,5.4836121421431017e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43701,1.1677583922416617,0.9712,5.011494522477733e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43801,1.1225433342801419,0.9714,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
43901,1.2603298889329249,0.9709,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44001,1.2250374059090527,0.971,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44101,1.2495475436196097,0.9711,2.1457660537294032e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44201,1.2276922333976683,0.9725,7.408547844534041e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44301,1.2438490626184877,0.9711,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44401,1.2972289346630306,0.9727,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44501,1.2866928514013947,0.9712,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44601,1.324193193665348,0.9716,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44701,1.290552500633481,0.9715,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44801,1.773500712072038,0.967,7.033325033489746e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
44901,1.2988198578728458,0.972,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45001,1.2239955720670415,0.9751,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45101,1.2285318803982088,0.9737,3.57627816249817e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45201,1.420409414127046,0.9715,3.073934976782766e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45301,1.329345514010022,0.9723,3.611976353568025e-07,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45401,1.33267564613018,0.9709,1.6258825326076476e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45501,1.3117350756740813,0.9707,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45601,1.3131887118739185,0.9711,4.76837058727142e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45701,1.3601321818919903,0.9701,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45801,1.4369881162980005,0.9687,4.481273208511993e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
45901,1.3311761795078159,0.9723,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46001,1.3418060667469482,0.9733,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46101,1.4063504423074238,0.9701,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46201,1.390762415569514,0.9694,1.813078961276915e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46301,1.413232093516125,0.9703,1.19209286886246e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46401,1.2867107116731349,0.9716,2.384185515680315e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46501,1.2126667956949848,0.9734,4.434528761976253e-07,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46601,1.2744075531920387,0.973,3.0994367961056923e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46701,1.2729644706795689,0.971,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46801,1.2399382718132788,0.9729,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
46901,1.35529774408885,0.9697,1.5497199967740016e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47001,1.3640083986819183,0.9705,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47101,1.2716266235886324,0.9722,2.384185515680315e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47201,1.2749315457380772,0.9724,0.0013011336559429765,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47301,1.2625640255736092,0.9721,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47401,1.388835133635226,0.9695,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47501,1.3177356933523534,0.971,1.1086402196269773e-07,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47601,1.2143071997002761,0.9718,1.0728831156825436e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47701,1.2213529304507613,0.9728,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47801,1.3867025164817997,0.9721,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
47901,1.5620736878120047,0.969,3.1037282042234438e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48001,1.350515421805759,0.9718,0.000828228541649878,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48101,1.4588453693430434,0.9701,1.19209286886246e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48201,1.473983827294454,0.9712,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48301,1.4548750236661094,0.9718,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48401,1.637752157073769,0.9698,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48501,1.5288459796536147,0.971,1.19209286886246e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48601,1.4868242641600602,0.9713,3.457063613154787e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48701,1.6931225005133161,0.9679,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48801,1.437010387036105,0.9723,5.121111826156266e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
48901,1.3876346389076324,0.9727,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49001,1.4370634681154013,0.9727,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49101,1.4033184948334851,0.9712,1.3113012897747467e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49201,1.472853457103637,0.9729,9.035557923198212e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49301,1.4297590363549215,0.974,4.7086558652154054e-07,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49401,1.4561947373832558,0.9725,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49501,1.4916562198910934,0.9724,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49601,1.4260641284758777,0.9736,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49701,1.523700363216719,0.9731,5.674201020156033e-07,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49801,1.523496831199396,0.9702,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
49901,1.530895998429865,0.9714,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50001,1.6548908089308951,0.9734,1.3113012897747467e-08,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50101,1.5841776589467091,0.9718,8.344646751368145e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50201,1.6189658823924793,0.9712,5.4728352552047e-06,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50301,1.5353194437800861,0.9713,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50401,1.5411633891497836,0.972,2.384185515680315e-09,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50501,1.5258409188515023,0.9722,1.8017739421338774e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50601,1.3995361870513094,0.9741,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50701,1.579766093969903,0.9703,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50801,1.5014662728999482,0.9726,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
50901,1.5545594249692452,0.9714,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51001,1.484172718800171,0.974,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51101,1.7217514721969702,0.9702,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51201,1.6565448434595549,0.972,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51301,1.5816252210710524,0.9731,1.2543675438791979e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51401,1.5702971320833274,0.9717,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51501,1.5662955831451246,0.9717,5.535688251256943e-05,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51601,1.4415533315828346,0.9737,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51701,1.4987513389573777,0.9731,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51801,1.474285197746323,0.9738,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
51901,1.4226995207723412,0.9728,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
52001,1.568560384113945,0.9743,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
52101,1.9291286592808319,0.9693,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
52201,1.6458526800238265,0.9734,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
52301,1.5384253452401795,0.974,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
52401,1.5279598510244095,0.9745,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
52501,1.5353955971444264,0.973,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
52601,1.4092672689618626,0.9742,0.0,1.0,1000000,100,1000,1.0,100,60000,4e-06,0.0,0.0,experiment/single_runs/T1000000_tau1_a4.00e-6_b0_g0_J25383212,2.210000000000001
